track pitch start end duration velocity
0 G#4 31.6823 31.7344 0.0521 17
0 D#6 31.6823 31.7344 0.0521 14
0 G6 31.7083 31.7604 0.0521 10
0 G7 31.7083 31.8229 0.1146 14
0 E5 31.7083 31.9115 0.2031 54
0 D7 31.7240 31.7708 0.0469 21
0 G5 31.7240 31.8802 0.1562 26
0 B6 31.7240 31.8958 0.1719 39
0 G4 31.7344 31.7917 0.0573 23
0 B5 31.7448 31.7812 0.0365 19
0 C#7 31.7448 31.7917 0.0469 21
0 A#6 31.7708 31.8229 0.0521 30
0 D7 31.7917 31.8698 0.0781 21
0 E4 31.7917 31.8958 0.1042 33
0 B5 31.8125 31.8438 0.0312 11
0 G4 31.8229 31.9115 0.0885 25
0 C7 31.8594 31.9323 0.0729 30
0 D#7 31.8698 31.9115 0.0417 13
0 F7 31.8698 31.9740 0.1042 17
0 B5 31.8802 31.9740 0.0938 16
0 F4 31.8958 31.9531 0.0573 36
0 F5 31.8958 31.9531 0.0573 42
0 B6 31.9115 32.0052 0.0937 19
0 G5 31.9115 32.0260 0.1146 37
0 D7 31.9323 31.9844 0.0521 16
0 G4 31.9427 32.0521 0.1094 31
0 D#5 31.9531 32.0208 0.0677 30
0 C#7 31.9531 32.0208 0.0677 27
0 D#4 31.9740 32.0260 0.0521 33
0 D7 32.0052 32.1562 0.1510 22
0 E5 32.0208 32.0625 0.0417 19
0 E4 32.0260 32.2031 0.1771 31
0 G#4 32.0521 32.0990 0.0469 37
0 D#7 32.0781 32.1667 0.0885 11
0 G4 32.0990 32.1458 0.0469 33
0 G4 32.1667 32.2656 0.0990 25
0 D#4 32.2031 32.2292 0.0260 36
0 D7 32.2031 32.2448 0.0417 13
0 E4 32.2292 32.3073 0.0781 23
0 G#3 36.0260 36.0469 0.0208 50
0 A4 36.0365 36.1042 0.0677 48
0 E5 36.0365 36.3750 0.3385 50
0 A3 36.0469 36.4167 0.3698 61
0 C#6 36.0521 36.1823 0.1302 46
0 F7 36.0729 36.1042 0.0312 20
0 G#4 36.1042 36.1302 0.0260 36
0 G7 36.4167 36.4948 0.0781 24
0 F#7 36.4271 36.4792 0.0521 20
0 C#7 36.4271 36.5260 0.0990 24
0 E7 36.4531 36.5104 0.0573 13
0 D#7 36.4531 36.5104 0.0573 23
0 D7 36.4531 36.5104 0.0573 23
0 C7 36.4531 36.5104 0.0573 19
0 B6 36.4635 36.5104 0.0469 18
0 A6 36.4635 36.5573 0.0938 29
0 A#6 36.4792 36.5260 0.0469 22
0 G#6 36.4792 36.5260 0.0469 26
0 A#4 36.5573 36.5833 0.0260 47
0 A3 36.5573 36.8802 0.3229 63
0 B6 36.6094 36.8698 0.2604 25
0 D7 36.6198 36.7396 0.1198 20
0 C#7 36.6198 36.8698 0.2500 46
0 E7 36.6354 36.8385 0.2031 23
0 F7 36.6667 36.7969 0.1302 25
0 D7 36.8385 36.8698 0.0312 20
0 G#4 36.8698 36.8958 0.0260 49
0 G#3 36.8802 36.9062 0.0260 58
0 B5 36.8958 36.9427 0.0469 12
0 G4 36.8958 36.9531 0.0573 39
0 G3 36.9062 36.9427 0.0365 63
0 G#3 36.9427 36.9688 0.0260 62
0 A5 36.9531 36.9844 0.0312 32
0 B5 36.9844 37.1094 0.1250 55
0 D#6 36.9948 37.0469 0.0521 41
0 F#5 36.9948 37.1094 0.1146 57
0 B3 36.9948 37.1094 0.1146 58
0 D7 37.0156 37.0729 0.0573 25
0 C#6 37.0156 37.0990 0.0833 24
0 G6 37.0365 37.0885 0.0521 33
0 A6 37.0365 37.1094 0.0729 45
0 C#7 37.0573 37.1198 0.0625 25
0 E7 37.0990 37.1354 0.0365 16
0 C7 37.0990 37.1510 0.0521 21
0 F5 37.1094 37.1354 0.0260 53
0 A#3 37.1094 37.1510 0.0417 53
0 E5 37.1354 37.1719 0.0365 51
0 A3 37.1510 37.1719 0.0208 46
0 F7 37.1510 37.1875 0.0365 10
0 E7 37.1615 37.2135 0.0521 13
0 D#5 37.1719 37.2031 0.0312 50
0 G#3 37.1719 37.2135 0.0417 47
0 D5 37.2031 37.2240 0.0208 34
0 G4 37.2031 37.2240 0.0208 45
0 G#3 37.2240 37.2656 0.0417 54
0 D#5 37.2240 37.2656 0.0417 32
0 A4 37.2552 37.3073 0.0521 52
0 A3 37.2656 37.3073 0.0417 53
0 E5 37.2656 37.3073 0.0417 56
0 C#6 37.2760 37.3073 0.0312 12
0 A#5 37.2865 37.3594 0.0729 59
0 D6 37.3021 37.3490 0.0469 44
0 G6 37.3021 37.3490 0.0469 16
0 A#3 37.3073 37.3594 0.0521 50
0 F5 37.3073 37.3594 0.0521 49
0 C6 37.3333 37.3698 0.0365 20
0 C#6 37.3490 37.4115 0.0625 58
0 A3 37.3594 37.4115 0.0521 48
0 A5 37.3594 37.4115 0.0521 53
0 E5 37.3594 37.4219 0.0625 48
0 G#3 37.4115 37.4792 0.0677 50
0 G#5 37.4115 37.4792 0.0677 47
0 C6 37.4115 37.4792 0.0677 55
0 D#5 37.4219 37.4635 0.0417 52
0 F#6 37.4219 37.4635 0.0417 14
0 G4 37.4635 37.5260 0.0625 50
0 D5 37.4635 37.5260 0.0625 45
0 G3 37.4792 37.5729 0.0938 52
0 C#5 37.5260 37.5729 0.0469 29
0 F#4 37.5260 37.5833 0.0573 44
0 F#3 37.5729 37.6042 0.0312 35
0 F3 37.6042 37.6406 0.0365 16
0 A#3 37.9375 37.9688 0.0312 52
0 A#5 37.9479 37.9688 0.0208 50
0 F6 37.9479 37.9896 0.0417 28
0 E5 37.9583 38.0104 0.0521 51
0 A3 37.9688 38.0104 0.0417 46
0 C#6 37.9688 38.0104 0.0417 21
0 A5 37.9688 38.0104 0.0417 56
0 C6 38.0000 38.0469 0.0469 36
0 G#5 38.0104 38.0469 0.0365 56
0 G#4 38.0104 38.0625 0.0521 29
0 D#5 38.0104 38.0625 0.0521 50
0 G3 38.0365 38.1094 0.0729 43
0 B5 38.0469 38.0990 0.0521 37
0 G5 38.0469 38.1094 0.0625 56
0 D5 38.0625 38.1094 0.0469 62
0 A#5 38.0990 38.1302 0.0312 44
0 F#3 38.1094 38.1302 0.0208 46
0 F#5 38.1094 38.1302 0.0208 47
0 C#5 38.1094 38.1510 0.0417 59
0 F3 38.1302 38.1719 0.0417 42
0 F#3 38.2656 38.2865 0.0208 36
0 G#4 38.2760 38.3646 0.0885 49
0 D#5 38.2865 38.3177 0.0312 35
0 G#3 38.2865 38.3385 0.0521 47
0 A5 38.3021 38.3750 0.0729 31
0 E5 38.3177 38.3385 0.0208 43
0 G5 38.3385 38.3646 0.0260 33
